customer_id,customer_name,gender,age,city,state,customer_segment,acquisition_date
CUST07158,Meera Mehta,Male,36,Kochi,Kerala,Consumer,2023-10-02
CUST07159,Pooja Verma,Male,45,Chandigarh,Chandigarh,Corporate,2022-10-05
CUST07160,Rohan Kapoor,Female,34,Delhi,Delhi,Small Business,2023-03-22
CUST07162,Amit Kapoor,Female,44,Kochi,Kerala,Consumer,2024-06-04
CUST07163,Priya Srivastava,Female,38,Bengaluru,Karnataka,Corporate,2023-07-15
CUST07164,Aditya Sharma,Female,32,Coimbatore,Tamil Nadu,Corporate,2022-05-14
CUST07174,Amit Agarwal,Female,38,Ahmedabad,Gujarat,Consumer,2024-09-01
CUST07177,Neha Chauhan,Female,54,Kochi,Kerala,Consumer,2025-04-11
CUST07179,Vikram Saxena,Male,23,Ahmedabad,Gujarat,Small Business,2024-07-12
CUST07181,Pooja Kapoor,Male,34,Surat,Gujarat,Consumer,2024-03-06
CUST07182,Aarav Malhotra,Male,40,Coimbatore,Tamil Nadu,Corporate,2024-02-27
CUST07192,Vivaan Gupta,Female,31,Guwahati,Assam,Small Business,2022-08-27
CUST07193,Riya Verma,Male,30,Nagpur,Maharashtra,Consumer,2024-04-24
CUST07195,Ananya Shah,Female,150,Kochi,Kerala,Small Business,2024-09-20
CUST07199,Vikram Jain,Male,30,Dehradun,Uttarakhand,Consumer,2022-05-15
CUST07200,Arjun Agarwal,Male,29,Surat,Gujarat,Consumer,2025-02-27
CUST07202,Ananya Chauhan,Female,40,Mumbai,Maharashtra,Small Business,2022-01-16
CUST07204,Sneha Joshi,Male,42,Jaipur,Rajasthan,Corporate,2024-08-24
CUST07205,Isha Chauhan,Male,21,Lucknow,Uttar Pradesh,Small Business,2022-04-20
CUST07207,Riya Patel,Female,46,Guwahati,Assam,Small Business,2023-05-15
CUST07209,Aditi Shah,Male,44,Surat,Gujarat,Consumer,2023-06-23
CUST07210,Kavya Saxena,Male,46,Patna,Bihar,Small Business,2023-09-19
CUST07219,Aditi Joshi,Male,29,Dehradun,Uttarakhand,Consumer,2024-06-18
CUST07223,Rohan Joshi,Male,34,Ahmedabad,Gujarat,Small Business,2023-07-28
CUST07224,Rohan Saxena,Female,31,Pune,Maharashtra,Consumer,2023-01-05
CUST07226,Vikram Kumar,Female,29,Bengaluru,,Consumer,2023-02-28
CUST07228,Aarav Malhotra,Female,43,Bhubaneswar,Odisha,Consumer,2024-02-16
CUST07231,Ananya Kapoor,Female,31,Nagpur,Maharashtra,Consumer,2022-10-27
CUST07233,Ananya Mehta,Female,32,Surat,Gujarat,Consumer,2024-06-27
CUST07234,Nikhil Yadav,Female,31,Ahmedabad,Gujarat,Consumer,2025-01-01
CUST07236,Aarav Agarwal,Female,46,Chandigarh,Chandigarh,Consumer,2022-04-23
CUST07237,Aarav Joshi,Female,18,Kolkata,West Bengal,Consumer,2023-02-28
CUST07242,Ananya Chauhan,Female,36,Bengaluru,Karnataka,Corporate,2023-09-14
CUST07244,Vivaan Chauhan,Female,36,Mumbai,Maharashtra,Consumer,2024-05-27
CUST07248,Aditi Kapoor,Male,52,Kolkata,West Bengal,Corporate,2023-03-18
CUST07251,Kunal Agarwal,Male,27,Pune,Maharashtra,Corporate,2023-07-17
CUST07254,Aditya Singh,Female,52,Bhubaneswar,Odisha,Small Business,2023-01-26
CUST07257,Riya Patel,Female,39,Patna,Bihar,Corporate,2024-01-21
CUST07258,Rohan Mishra,Male,33,Chennai,Tamil Nadu,Corporate,2024-12-16
CUST07261,Vikram Malhotra,Female,41,Ludhiana,Punjab,Consumer,2023-08-26
CUST07262,Nikhil Saxena,Male,18,Jaipur,Rajasthan,Small Business,2024-07-26
CUST07270,Priya Mishra,Male,50,Nagpur,Maharashtra,Corporate,2024-10-26
CUST07276,Aarav Jain,Female,33,Ludhiana,Punjab,Corporate,2022-09-06
CUST07279,Vivaan Kapoor,Male,27,Bhopal,Madhya Pradesh,Consumer,2022-04-08
CUST07283,Arjun Verma,Female,30,Hyderabad,Telangana,Small Business,2023-08-26
CUST07294,Riya Saxena,Female,40,Pune,Maharashtra,Consumer,2022-04-23
CUST07296,Aarav Kapoor,Female,37,Ahmedabad,Gujarat,Corporate,2022-04-23
CUST07299,Sneha Mishra,Female,41,Surat,Gujarat,Consumer,2024-10-07
CUST07300,Rahul Yadav,Male,22,Kolkata,West Bengal,Consumer,2023-04-04
CUST07304,Kavya Yadav,Male,18,Ludhiana,Punjab,Consumer,2023-08-20
CUST07306,Neha Joshi,Male,23,Mumbai,Maharashtra,Corporate,2024-04-09
CUST07307,Priya Kapoor,Female,34,Bhopal,Madhya Pradesh,Consumer,2024-07-28
CUST07311,Ananya Jain,Male,46,Bhubaneswar,Odisha,Consumer,2023-09-05
CUST07315,Arjun Malhotra,Male,52,Bhubaneswar,Odisha,Consumer,2024-01-26
CUST07317,Riya Kapoor,Male,44,Chennai,Tamil Nadu,Small Business,2022-02-17
CUST07319,Kunal Shah,Male,40,Bhopal,Madhya Pradesh,Consumer,2023-12-12
CUST07325,Aarav Malhotra,Female,18,Indore,Madhya Pradesh,Small Business,2024-03-02
CUST07328,Meera Verma,Male,42,Chennai,Tamil Nadu,Consumer,2024-09-06
CUST07330,Vikram Agarwal,Male,36,Dehradun,Uttarakhand,Corporate,2024-05-19
CUST07333,Arjun Kumar,Male,19,Pune,Maharashtra,Consumer,2024-07-24
CUST07334,Riya Srivastava,Male,32,Ludhiana,Punjab,Corporate,2022-02-17
CUST07339,Priya Verma,Male,18,Jaipur,Rajasthan,Small Business,2025-04-04
CUST07345,Nikhil Verma,Female,36,Kochi,Kerala,Consumer,2022-12-24
CUST07348,Arjun Mishra,Male,63,Pune,Maharashtra,Corporate,2023-01-19
CUST07349,Neha Singh,Female,42,Patna,Bihar,Consumer,2023-04-21
CUST07350,Priya Agarwal,Male,36,Coimbatore,Tamil Nadu,Consumer,2025-01-20
CUST07353,Rahul Gupta,Male,45,Ahmedabad,Gujarat,Corporate,2023-12-09
CUST07357,Meera Shah,Male,18,Mumbai,Maharashtra,Corporate,2022-06-14
CUST07358,Ananya Yadav,Male,19,Mumbai,Maharashtra,Consumer,2022-06-24
CUST07362,Rohan Yadav,Female,49,Kochi,Kerala,Consumer,2024-12-13
CUST07364,Neha Joshi,Female,32,Chandigarh,Chandigarh,Consumer,2022-03-30
CUST07368,Kunal Malhotra,Male,52,Indore,Madhya Pradesh,Consumer,2025-04-08
CUST07371,Arjun Gupta,Female,36,Kochi,Kerala,Small Business,2023-05-02
CUST07373,Rahul Sharma,Female,23,Bengaluru,Karnataka,Corporate,2023-04-20
CUST07375,Sneha Jain,Female,56,Ahmedabad,Gujarat,Small Business,2023-11-26
CUST07380,Aditi Shah,Male,28,Ahmedabad,Gujarat,Corporate,2022-01-25
CUST07389,Vivaan Malhotra,Female,42,Dehradun,Uttarakhand,Consumer,2023-07-26
CUST07391,Amit Gupta,Male,32,Guwahati,Assam,Consumer,2022-02-13
CUST07394,Sneha Mishra,Male,43,Mumbai,Maharashtra,Consumer,2023-02-03
CUST07396,Amit Jain,Male,20,Delhi,Delhi,Corporate,2022-02-07
CUST07397,Arjun Agarwal,Male,18,Indore,Madhya Pradesh,Consumer,2023-09-07
CUST07399,Kunal Singh,Female,45,Lucknow,Uttar Pradesh,Consumer,2023-06-07
CUST07400,Aarav Gupta,Other,47,Surat,Gujarat,Corporate,2022-09-29
CUST07404,Arjun Kumar,Female,34,Dehradun,Uttarakhand,Corporate,2023-07-21
CUST07405,Meera Joshi,Female,31,Surat,Gujarat,Consumer,2024-06-05
CUST07406,Aditi Malhotra,Female,24,Nagpur,Maharashtra,Consumer,2022-06-02
CUST07408,Rahul Verma,Female,41,Hyderabad,Telangana,Small Business,2023-01-02
CUST07412,Neha Verma,Male,44,Chandigarh,Chandigarh,Corporate,2024-02-24
CUST07418,Isha Joshi,Female,23,Surat,Gujarat,Small Business,2024-08-02
CUST07426,Kavya Sharma,Male,35,Guwahati,Assam,Consumer,2023-05-11
CUST07428,Pooja Singh,Male,51,Kochi,Kerala,Corporate,2023-10-17
CUST07430,Pooja Kapoor,Female,43,Kolkata,West Bengal,Consumer,2025-04-04
CUST07432,Isha Yadav,Male,53,Kolkata,West Bengal,Consumer,2025-02-15
CUST07437,Meera Verma,Female,41,Coimbatore,Tamil Nadu,Small Business,2022-09-20
CUST07438,Vivaan Yadav,Male,57,Patna,Bihar,Consumer,2024-06-24
CUST07440,Aditya Sharma,Female,150,Indore,Madhya Pradesh,Consumer,2024-03-29
CUST07442,Priya Mishra,Female,19,Chennai,Tamil Nadu,Consumer,2024-12-20
CUST07451,Kunal Malhotra,Female,31,Coimbatore,Tamil Nadu,Corporate,2023-06-19
CUST07454,Vikram Kumar,Male,45,Guwahati,Assam,Consumer,2024-08-29
CUST07458,Neha Kumar,Female,38,Hyderabad,,Corporate,2022-09-21
CUST07459,Vikram Chauhan,Male,26,Jaipur,Rajasthan,Corporate,2024-03-03
CUST07473,Amit Shah,Male,32,Ludhiana,Punjab,Consumer,2023-09-15
CUST07474,Kavya Joshi,Male,48,Dehradun,Uttarakhand,Consumer,2023-09-03
CUST07476,Kunal Yadav,Male,30,Hyderabad,Telangana,Consumer,2023-07-12
CUST07477,Sneha Yadav,Female,37,Guwahati,Assam,Consumer,2024-11-22
CUST07478,Riya Kumar,Male,39,Coimbatore,Tamil Nadu,Corporate,2023-12-22
CUST07480,Aditya Kapoor,Female,36,Surat,Gujarat,Corporate,2024-05-10
CUST07481,Aarav Chauhan,Male,39,Chennai,Tamil Nadu,Consumer,2025-01-19
CUST07487,Vikram Gupta,Male,24,Coimbatore,Tamil Nadu,Consumer,2025-01-15
CUST07492,Aditi Sharma,Female,34,Hyderabad,Telangana,Consumer,2024-06-20
CUST07493,Kavya Mehta,Female,28,Ludhiana,Punjab,Consumer,2025-02-25
CUST07495,Pooja Jain,Male,39,Kolkata,West Bengal,Small Business,2023-12-28
